Date,Week,Month,Year,Lines,Models,DefectsDescription,InspectedQty,DefectsDescriptionqty,DefectStatus,Check
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Camera blur/fuzziness,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,BG6,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,sound ofbothsidesofearphonenot same,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,FM nosignal,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Battery cover gap too large,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,NFC card identification test,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,Material code change,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Power not on/auto restart,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Power not on/auto restart,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Power not on/auto restart,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Camera particle,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Battery cover gap too large,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Battery cover scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,Camera not working,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Vibration fail/continuous,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Charging failure,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Vibration fail/continuous,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Charging failure,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,receiver small /Noise,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Camera particle,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Camera lens scratches,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,The phone is not turned on,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Power not on/auto restart,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Vibration fail/continuous,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,sound ofbothsidesofearphonenot same,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,Senseoflight/distancefails,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,Battery cover scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A05,A663LC,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A06,BG6,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,TP gap,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,A663LC,"Screen with foreign body, dirt",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,The phone is not turned on,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,FM nosignal,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Battery cover scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Battery cover scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Battery cover scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Battery cover scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,TP failure,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A03,BG6,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,sound ofbothsidesofearphonenot same,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,sound ofbothsidesofearphonenot same,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,NFC card identification test,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,TP failure,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Camera blur/fuzziness,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,sound ofbothsidesofearphonenot same,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Earphone silent,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,decorate shell scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Battery cover scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Battery cover gap too large,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"front camer auneven screen,black screen,black shadow",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A03,CL6,TP touch drift,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Camera blur/fuzziness,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Camera blur/fuzziness,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG6,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,TP failure,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Side key fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,BG6,receiver small /Noise,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,BG6,Camera not working,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG6,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A07,BG6,Mi housing off paint,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,BG6,Camera not working,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Side key fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,BG6,Camera blur/fuzziness,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,receiver small /Noise,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,The phone is not turned on,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,The phone is not turned on,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,A663LC,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A03,BG6,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,sound ofbothsidesofearphonenot same,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Side key fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Earphone silent,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Side key fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Side key fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A03,BG6,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A03,BG6,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A07,BG6,Camera lens scratches,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Camera blur/fuzziness,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Camera blur/fuzziness,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,The phone is not turned on,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Side key fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Earphone silent,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A03,BG6,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A14,X6853,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,NFC card identification test,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,Camera not working,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,FM nosignal,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,Camera not working,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Side key fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,Vibration fail/continuous,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,receiver small /Noise,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,sound ofbothsidesofearphonenot same,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,not detect thefinger print,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,FM nosignal,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A03,BG6,receiver small /Noise,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,Camera not working,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A08,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,X6525,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG6,receiver small /Noise,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A09,BG6,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A01,A665L,TP scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,BG7,decorate shell scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A12,BG6,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A02,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A18,KJ7,Camera blur/fuzziness,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/1/2024,31,August,2024,A04,X6525,flash no in place,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,Vibration fail/continuous,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A11,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/1/2024,31,August,2024,A10,X6837,Mid housing scratch,0,1,Scanned,Assembly
